"a","28.08","15.000","y","p","e","z"," 0.000","t","f"," 0","f","g","00000"," 13212","+"
"b","64.08","20.000","u","g","x","h","17.500","t","t"," 9","t","g","00000","  1000","+"
"?","20.08"," 0.125","u","g","q","v"," 1.000","f","t"," 1","f","g","00240","   768","+"
"b","47.83"," 4.165","u","g","x","bb"," 0.085","f","f"," 0","t","g","00520","     0","-"
"b","19.33","10.915","u","g","c","bb"," 0.585","f","t"," 2","t","g","00200","     7","-"
"b","22.67"," 0.750","u","g","i","v"," 1.585","f","t"," 1","t","g","00400","     9","-"
"a","22.92"," 1.250","u","g","q","v"," 0.250","f","f"," 0","t","g","00120","   809","-"
"a","27.25"," 0.290","u","g","m","h"," 0.125","f","t"," 1","t","g","00272","   108","-"
"b","18.17"," 2.460","u","g","c","n"," 0.960","f","t"," 2","t","g","00160","   587","-"
"b","19.50"," 9.585","u","g","aa","v"," 0.790","f","f"," 0","f","g","00080","   350","-"
"b","31.58"," 0.750","y","p","aa","v"," 3.500","f","f"," 0","t","g","00320","     0","-"
"a","21.08"," 5.000","y","p","ff","ff"," 0.000","f","f"," 0","f","g","00000","     0","-"
"b","32.08"," 4.000","y","p","cc","v"," 1.500","f","f"," 0","t","g","00120","     0","-"
"b","31.83"," 0.040","y","p","m","v"," 0.040","f","f"," 0","f","g","00000","     0","-"
"a","21.75","11.750","u","g","c","v"," 0.250","f","f"," 0","t","g","00180","     0","-"
"b","25.83","12.835","u","g","cc","v"," 0.500","f","f"," 0","f","g","00000","     2","-"
"a","25.25","13.500","y","p","ff","ff"," 2.000","f","t"," 1","t","g","00200","     1","-"
"b","35.00"," 3.375","u","g","c","h"," 8.290","f","f"," 0","t","g","00000","     0","-"
