"V1","V2","V3","V4","V5"
"242",2.78975875309918,-4.28999629479964,8.51621407250357,-10.2727787327189,1
"243",4.84833458741796,-3.9559865826012,8.31684263292762,-10.2306382667847,1
"244",3.54265335881675,-3.05176657029653,9.66204259257469,-7.40500274428632,1
"245",5.0544301540622,-5.30057154525061,10.1148983450369,-8.0129070519005,1
"246",4.63573708637965,-4.77631913736876,7.37837850247647,-8.75426561655989,1
"247",0.542058409403031,-1.84035900972995,9.32424904729308,-8.5746475158763,1
"248",3.37066926483642,-5.17976818996733,10.0949602697903,-9.9802178485441,1
"249",2.4969547266279,-4.41913063666836,9.65686790674,-7.27008858538364,1
"250",4.19777909693814,-2.79800923822978,8.59287487463898,-9.34962048603651,1
"251",3.59498587811838,-3.75468143830972,10.1543934226615,-9.7072786830009,1
"252",2.30614477763875,-4.80831428240867,9.58180636515842,-7.2083913147694,1
"253",2.67480319253019,-2.84438767687502,9.80098215356362,-8.10875962088715,1
"254",3.97764268552834,-3.50129284045086,8.98424295600457,-8.97671539181958,1
"255",3.18605978416193,-2.18585425437109,9.13074434670514,-8.24300126703244,1
"256",3.524047582309,-3.68534365333371,9.44071346266983,-10.262271996775,1
"257",1.42224187714921,-4.1269445623037,9.44455995584485,-9.05042872100591,1
"258",3.77527336332034,-3.34746322712717,10.4835415654821,-10.6373724461046,1
"259",3.57852726320724,-4.32996018263005,8.97911558435007,-7.99553221849938,1
"260",1.71352740070449,-3.20826329993568,7.4649258161045,-8.20458786713074,1
"261",3.40742514266121,-3.15873132327787,8.78205069344763,-6.98540501027415,1
"262",3.56859788493038,-4.73378065295671,10.3630058508822,-10.7388999480931,1
"263",3.85618557207875,-1.51248679041142,8.40255473079151,-7.39946089454942,1
"264",1.76777345702519,-2.80845920149708,8.13337471876149,-8.37274763454806,1
"265",4.25899338697874,-3.02561936120043,9.80693021239404,-8.13716733961548,1
"266",2.94947113669443,-4.35390639669269,10.67353562893,-6.68451614997031,1
"267",2.72372627695745,-3.11913112350669,8.40332202113741,-10.4513074085757,1
"268",1.51379667333574,-3.56166450270217,8.22055662299927,-9.38556866839302,1
"269",3.25255717293823,-5.05082976402139,7.54095436772291,-7.86161507149621,1
"270",1.81716107712019,-5.95297536002801,10.4432426329331,-7.7970224904946,1
"271",2.00280610824203,-4.85692345052008,10.3091001362228,-8.79288829819339,1
"272",2.74181450609357,-3.07592443703665,9.21973740321999,-9.23208385973108,1
"273",-0.0648703246732953,-5.63366401106618,8.34350858590282,-8.1579690847044,1
"274",3.51864603252652,-3.32653691046437,9.43856797979051,-9.47582989665755,1
"275",1.1541416578421,-5.12211573123275,8.98509127576253,-9.87721586206725,1
"276",3.00519822446766,-4.25732236680359,8.51074552682464,-9.79644922423418,1
"277",3.38028590171651,-1.67976118768876,9.09211838580146,-9.08258636755487,1
"278",2.33955816614222,-2.42204676306087,10.3342541123738,-10.7226996134861,1
"279",4.03167056914477,-4.17480484572978,10.0092134897178,-9.33098304674803,1
"280",4.37404249691918,-3.3275869355156,9.03716470272267,-8.61084986864449,1
"281",2.50610460334422,-4.83258158182878,9.30945215052464,-9.79864570368739,1
"282",1.85784801533813,-3.69797056541837,8.29882852091207,-9.7035059363499,1
"283",2.60377144605795,-3.34107299052195,8.77915034672462,-10.3771153513768,1
"284",2.4569106370735,-4.12470574018839,10.4596241623302,-7.85002901149201,1
"285",3.68412047199237,-4.21231259559509,8.74392905150567,-7.89846247400052,1
"286",2.59023692237513,-4.83771697998541,8.09574658560178,-9.63885874054866,1
"287",3.51430848234154,-3.67557637849175,11.3664906299655,-9.27239404977457,1
"288",3.01196778634237,-3.46197873959333,10.204508604501,-7.77487063231632,1
"289",1.11531564552941,-3.11619209825504,8.80843284985331,-9.82636641845635,1
"290",2.7716000159904,-3.77229789634347,9.85494384158296,-9.03540723686077,1
"291",3.47310894888789,-2.57761490747696,7.67339339870284,-8.82359701811601,1
"292",2.76615907898669,-4.8988103632272,8.92784481178518,-9.68745864187088,1
"293",3.36871477878298,-5.48809461424791,9.95455652380359,-8.04500355355918,1
"294",3.56476723544548,-3.6821470117098,9.79348486275217,-7.71907368780309,1
"295",4.25774175095276,-2.84914207836307,8.22093454067115,-10.846028787261,1
"296",4.61159517968033,-4.0764464886108,7.98367420724049,-9.42490268888966,1
"297",3.88314510152194,-4.67352786876307,9.12639979390395,-8.85972324803406,1
"298",2.54564098639318,-4.00292672697919,8.96625350103235,-9.15640419982255,1
"299",4.0930189025623,-3.93968290576493,9.05369794278378,-9.61632955953093,1
"302",2.89459749777709,-3.31511782555235,8.55868142810376,-9.43010366361194,1
"303",3.73878296689828,-4.27392283235736,9.80492131233053,-9.26744791576479,1
"304",2.17579850426046,-3.41953153995795,9.81409006798854,-8.79737133491285,1
"305",2.74151769928239,-4.49834143062618,9.46039266604018,-8.18118641455663,1
"306",3.66079102398673,-3.96918207473798,10.017330005121,-9.97784688175915,1
"307",3.16486341414528,-4.38907641142901,10.706871961755,-8.91650149903746,1
"308",2.55951729103133,-4.72822280878346,10.4169394791422,-9.11616870343767,1
"309",3.52284040748155,-2.49257380838172,8.57916358118073,-8.75923228759997,1
"310",3.03996474511336,-5.81919586311042,10.1692479045387,-6.74193839269023,1
"311",1.03895748958685,-3.98504951368549,8.4034717543628,-8.74459483477417,1
"312",3.61954653229637,-3.89864156683008,10.344835844831,-8.94116988260757,1
"313",2.6852154144856,-4.47027677557383,8.4646927036801,-7.79154269904879,1
"314",3.19317950725964,-3.4380036662092,8.71680682016488,-8.93441030951188,1
"315",3.84931078344205,-4.71584826056811,9.67343754331803,-10.1332177626988,1
"316",2.62701654985732,-4.92020938917946,8.25716116486397,-10.603756917498,1
"317",3.58196082530005,-4.54589188030973,9.30866645705352,-9.11639300936128,1
"318",2.49674927801757,-5.6111371834206,10.9074311182526,-10.1681669924849,1
"319",1.74609986170862,-4.00320968600816,9.61595877188948,-8.88207581279713,1
"320",3.80067109699125,-4.02855681841135,8.43843217482457,-8.2861114429478,1
"321",2.54187456978163,-3.5064307124539,9.71705907417667,-9.72126375967084,1
"322",2.12585672883089,-4.86489806334502,8.41611499938183,-7.95040247648547,1
"323",3.36652066791003,-4.60302676319664,9.26330226037132,-7.20442986903014,1
"324",3.13124405898394,-2.78216348529015,9.55500472884971,-8.14376849877114,1
"325",2.23771696055101,-4.49539522852328,7.97711735319322,-7.0889967802899,1
"326",4.67294382757655,-4.19382419736661,8.47859602041273,-8.38927853229808,1
"327",3.31296905005598,-2.62650216983326,7.62358889762119,-10.1209733908178,1
"328",5.00877202913824,-4.92507102354606,10.3546875226969,-8.84194252657482,1
"329",3.61110323410398,-3.41821709342579,8.23905887131819,-6.94861108413467,1
"330",3.01272342849168,-2.97052369774238,6.97675202487996,-8.48308786687117,1
"331",2.6153202949057,-4.62702098909174,9.99013136700098,-8.79947888215282,1
"332",2.17986790049539,-3.25931561552015,10.4293113443799,-7.57421857572815,1
"333",3.02722204801213,-3.27704841048465,11.0054327608721,-9.71325430592151,1
"334",4.46630200044972,-2.6286680134103,8.51762439878704,-9.26266089048373,1
"335",2.59735464859545,-5.00054902802004,8.45950136642539,-7.63274230594996,1
"336",4.58386567502553,-5.26260987235855,8.58473026783197,-8.00464649728577,1
"337",4.60093115228952,-2.86098129836567,8.33588214871956,-8.73962511329874,1
"338",3.6643294677558,-5.43531695618941,9.04425673818381,-9.18885748063902,1
"339",4.49659814294148,-2.93287684543332,7.80956888786455,-9.2126538499543,1
"340",2.7112098056192,-3.33070304676087,9.7989789830885,-6.97778284496382,1
"341",3.71170721342485,-6.70262552584922,8.51897939772847,-8.98684304361849,1
"342",3.17050465085623,-3.7862457348609,8.37494255173718,-10.0651477636457,1
"343",3.88236251144269,-3.92900438746268,9.79987457145668,-8.17750993665511,1
"344",3.29634354322489,-3.27778490833023,8.19627205287553,-7.92379309884462,1
"345",2.78361653226355,-2.63094695338581,6.64490648863471,-9.68819889156406,1
"346",1.51315900070175,-4.28220190925894,7.95843062113839,-9.90721880582997,1
"347",1.12189493705848,-3.67074007796318,7.32329202107348,-9.13464846353946,1
"348",2.35307811626969,-4.89940203662242,10.5265811327995,-9.10000098937545,1
"349",4.01306355166674,-4.9504385781915,7.86837248468515,-6.75053619926267,1
"350",2.15978009837282,-4.60021513940063,9.46862096153408,-8.78647766267653,1
"351",3.0467959142806,-3.48433828654926,8.76063889359635,-8.16540646776568,1
"352",3.63642053929594,-2.86566148466503,8.93312961443252,-8.94625409506474,1
"353",4.29396098888073,-0.764902124758803,8.83837043967718,-8.62851373003229,1
"354",3.70409668319193,-4.51965184515918,7.45022903436465,-9.25043343629155,1
"355",2.36825210729508,-4.01376256312383,7.64810579382383,-9.07139130007267,1
"356",3.38933844362772,-4.15942707276078,10.0611024566144,-10.6287205057557,1
"357",0.471139616371276,-3.10945877025089,10.5180707513797,-8.96911054687725,1
"358",1.98037410078967,-5.16747762590452,8.85008447965177,-8.15590058409395,1
"359",3.44962210882778,-3.3566338543176,8.65392636119605,-8.87247773999148,1
"360",4.2543970082328,-2.81168908476626,9.33549675402421,-10.0835153959784,1
"361",3.58987873718729,-3.40689171204859,10.0839758914673,-10.0765642741019,1
"362",4.12954282807523,-3.15789365690117,10.0002846827,-9.56460059093514,1
"363",2.54368815328668,-4.7925971754834,9.15994474520922,-9.02916899131521,1
"364",3.57478552065274,-3.35477846030453,7.40616844418424,-8.90192101157234,1
"365",2.82116353732491,-2.88647621965195,10.7580499049474,-8.6903287008653,1
"366",3.99317437887888,-2.95331530985627,10.7076240542255,-7.73058940902018,1
"367",2.8357301055591,-4.93515929004558,8.8668480663846,-9.21369322054662,1
"368",3.79524129201275,-2.83320198552272,7.55516303523788,-9.13316919256801,1
